PartitionKey,RowKey,Timestamp,beginingPinCount,endingPinCount,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,up
Lane 4,20181107176841,11/8/2018 12:53:19 AM,1023,32,629,351,637,202,645,82,652,7,"","",1
Lane 4,20181107182079,11/8/2018 4:39:59 AM,1023,1004,997,420,951,257,920,100,896,2,"","",7
Lane 4,20181107194504,11/8/2018 12:53:16 AM,1023,2,487,367,507,247,525,140,539,50,554,3,1
Lane 4,20181107226604,11/8/2018 4:42:52 AM,1023,948,191,326,229,199,249,89,"","","","",6
Lane 4,20181107246611,11/8/2018 4:40:49 AM,1023,300,712,411,708,281,704,168,698,72,"","",4
Lane 4,20181107253909,11/8/2018 12:53:27 AM,1023,678,299,321,335,188,366,83,"","","","",5
Lane 4,20181107259360,11/8/2018 4:40:39 AM,1023,1,481,308,505,162,"","","","","","",1
Lane 4,20181107284628,11/8/2018 4:42:18 AM,1023,893,773,396,756,230,740,97,"","","","",8
Lane 4,20181107307614,11/8/2018 4:42:12 AM,1023,853,752,403,741,234,737,97,"","","","",6
Lane 4,20181107311974,11/8/2018 4:40:58 AM,1023,32,501,363,522,170,532,29,"","","","",1
Lane 4,20181107330412,11/8/2018 4:39:44 AM,1023,0,670,407,660,226,656,78,605,2,622,4,0
Lane 4,20181107331053,11/8/2018 4:41:03 AM,1023,33,630,345,638,212,645,102,653,21,"","",2
Lane 4,20181107358433,11/8/2018 4:40:41 AM,1023,1,547,363,565,241,582,138,595,52,607,3,1
Lane 4,20181107363372,11/8/2018 12:53:45 AM,1023,876,772,352,762,201,756,85,747,5,"","",6
Lane 4,20181107379455,11/8/2018 12:10:15 AM,1023,1022,1053,413,1025,313,1000,190,981,88,966,16,9
Lane 4,20181107383138,11/8/2018 4:43:13 AM,1023,9,508,347,523,213,532,106,"","","","",2
Lane 4,20181107393518,11/8/2018 12:53:06 AM,1023,131,444,351,477,194,"","","","","","",3
Lane 4,20181107394395,11/8/2018 12:53:48 AM,1023,876,726,366,730,249,733,144,737,64,740,7,6
Lane 4,20181107398640,11/8/2018 4:42:15 AM,1023,872,712,395,719,290,723,178,728,88,732,18,5
Lane 4,20181107398945,11/8/2018 4:41:05 AM,1023,36,627,381,634,234,643,111,649,19,649,24,2
Lane 4,20181107408791,11/8/2018 12:53:09 AM,1023,16,479,288,502,146,"","","","","","",1
Lane 4,20181107408942,11/8/2018 4:41:16 AM,1023,51,414,402,445,287,468,173,492,76,"","",4
Lane 4,20181107409929,11/8/2018 4:41:21 AM,1023,641,268,375,312,233,350,111,384,20,"","",3
Lane 4,20181107412739,11/8/2018 4:40:23 AM,1023,1022,1049,355,1020,226,994,115,972,28,"","",9
Lane 4,20181107425587,11/8/2018 12:53:32 AM,1023,763,430,392,450,256,465,147,469,54,"","",8
Lane 4,20181107429171,11/8/2018 4:41:35 AM,1023,664,384,370,411,180,436,42,"","","","",4
Lane 4,20181107435876,11/8/2018 4:40:10 AM,1023,1015,175,395,202,263,244,144,"","","","",9
Lane 4,20181107437481,11/8/2018 4:41:52 AM,1023,76,726,356,715,172,714,34,"","","","",3
Lane 4,20181107438925,11/8/2018 4:41:08 AM,1023,401,519,400,543,301,562,188,579,93,594,21,4
Lane 4,20181107491516,11/8/2018 12:10:19 AM,1023,1022,1061,380,1034,254,1008,143,989,53,"","",9
Lane 4,20181107521336,11/8/2018 12:53:01 AM,1023,0,496,391,522,220,"","","","","","",0
Lane 4,20181107525966,11/8/2018 4:40:02 AM,1023,1007,894,380,877,236,864,114,852,21,"","",9
Lane 4,20181107526820,11/8/2018 4:42:20 AM,1023,8,647,285,656,120,658,126,657,127,657,127,1
Lane 4,20181107532862,11/8/2018 4:41:46 AM,1023,767,1313,30,1310,42,1308,43,1305,41,1303,34,9
Lane 4,20181107560919,11/8/2018 4:41:55 AM,1023,806,801,393,801,292,798,181,797,94,794,21,5
Lane 4,20181107572871,11/8/2018 12:10:31 AM,1023,902,252,337,303,198,343,86,381,9,"","",5
Lane 4,20181107582938,11/8/2018 4:40:36 AM,1023,130,535,388,555,220,576,86,"","","","",2
Lane 4,20181107584175,11/8/2018 4:41:32 AM,1023,656,294,410,343,293,379,161,409,54,"","",3
Lane 4,20181107588737,11/8/2018 4:42:00 AM,1023,832,783,347,779,219,775,111,770,29,"","",3
Lane 4,20181107589341,11/8/2018 4:42:23 AM,1023,8,655,395,650,201,650,54,"","","","",1
Lane 4,20181107597063,11/8/2018 4:43:06 AM,1023,96,722,308,714,175,709,74,"","","","",2
Lane 4,20181107624214,11/8/2018 4:40:15 AM,1023,1015,117,284,163,173,195,71,"","","","",9
Lane 4,20181107634882,11/8/2018 4:40:04 AM,1023,1015,63,366,119,234,158,121,"","","","",9
Lane 4,20181107636947,11/8/2018 4:41:13 AM,1023,44,628,368,640,249,651,144,664,64,669,6,3
Lane 4,20181107686311,11/8/2018 4:40:46 AM,1023,201,519,387,540,267,555,157,574,67,"","",4
Lane 4,20181107690143,11/8/2018 12:10:07 AM,1023,0,474,368,501,228,545,22,505,258,505,258,0
Lane 4,20181107704313,11/8/2018 4:39:49 AM,1023,0,626,311,634,160,"","","","","","",0
Lane 4,20181107708697,11/8/2018 4:40:52 AM,1023,328,656,419,668,309,681,186,689,92,"","",3
Lane 4,20181107713394,11/8/2018 4:39:41 AM,1023,0,629,339,627,162,628,28,"","","","",0
Lane 4,20181107713567,11/8/2018 4:42:45 AM,1023,948,115,392,171,253,218,132,260,33,"","",6
Lane 4,20181107731943,11/8/2018 4:41:10 AM,1023,42,483,326,506,203,526,102,"","","","",3
Lane 4,20181107734944,11/8/2018 4:41:18 AM,1023,550,845,233,826,58,"","","","","","",4
Lane 4,20181107758661,11/8/2018 4:42:33 AM,1023,947,225,253,284,86,"","","","","","",7
Lane 4,20181107780954,11/8/2018 4:42:03 AM,1023,840,700,403,700,269,703,142,707,40,"","",4
Lane 4,20181107790164,11/8/2018 4:40:43 AM,1023,1,546,390,557,203,570,58,"","","","",1
Lane 4,20181107798253,11/8/2018 4:42:40 AM,1023,947,179,377,227,226,275,111,310,12,"","",7
Lane 4,20181107804227,11/8/2018 4:41:57 AM,1023,832,804,346,792,198,782,85,772,4,546,2,3
Lane 4,20181107810561,11/8/2018 12:53:39 AM,1023,836,786,284,783,143,"","","","","","",4
Lane 4,20181107815171,11/8/2018 4:41:37 AM,1023,666,399,382,427,262,454,156,469,70,"","",5
Lane 4,20181107819256,11/8/2018 4:40:07 AM,1023,1015,113,343,160,204,184,98,"","","","",9
Lane 4,20181107819477,11/8/2018 4:41:29 AM,1023,653,374,295,406,113,"","","","","","",5
Lane 4,20181107822720,11/8/2018 4:41:40 AM,1023,722,399,342,426,209,451,100,475,20,"","",5
Lane 4,20181107837661,11/8/2018 12:53:56 AM,1023,959,290,414,332,263,363,116,391,10,"","",9
Lane 4,20181107840435,11/8/2018 12:53:14 AM,1023,216,541,352,558,219,571,115,"","","","",4
Lane 4,20181107843803,11/8/2018 12:53:22 AM,1023,36,289,303,342,125,387,3,"","","","",2
Lane 4,20181107852342,11/8/2018 4:41:49 AM,1023,768,781,301,770,144,"","","","","","",2
Lane 4,20181107876712,11/8/2018 4:41:43 AM,1023,755,405,313,441,143,473,18,"","","","",7
Lane 4,20181107877680,11/8/2018 4:42:30 AM,1023,928,977,417,947,324,932,205,920,106,910,27,4
Lane 4,20181107895930,11/8/2018 12:10:27 AM,1023,768,761,250,759,129,758,32,"","","","",2
Lane 4,20181107896353,11/8/2018 12:53:03 AM,1023,0,648,342,645,214,645,103,"","","","",0
Lane 4,20181107918546,11/8/2018 4:42:27 AM,1023,917,34,416,117,304,171,175,218,69,259,4,6
Lane 4,20181107957408,11/8/2018 4:42:25 AM,1023,8,663,400,665,206,"","","","","","",1
Lane 4,20181107977950,11/8/2018 4:42:06 AM,1023,840,728,346,721,207,718,102,"","","","",4
Lane 4,20181107986884,11/8/2018 4:41:26 AM,1023,64,616,347,626,187,"","","","","","",1
Lane 4,20181112013717,11/13/2018 4:42:33 AM,1023,0,687,330,690,139,692,6,"","","","",0
Lane 4,20181112016451,11/13/2018 4:48:26 AM,1023,903,99,260,173,103,"","","","","","",6
Lane 4,20181112024269,11/13/2018 4:46:04 AM,1023,464,621,289,621,114,"","","","","","",4
Lane 4,20181112043895,11/13/2018 4:45:15 AM,1023,32,534,391,542,209,551,64,"","","","",1
Lane 4,20181112046356,11/13/2018 4:46:09 AM,1023,512,519,367,526,176,541,31,515,2,541,5,1
Lane 4,20181112048284,11/13/2018 4:43:09 AM,1023,1007,896,286,873,91,"","","","","","",9
Lane 4,20181112048377,11/13/2018 4:48:57 AM,1023,947,138,396,212,219,272,75,"","","","",7
Lane 4,20181112065352,11/13/2018 4:42:56 AM,1023,1004,948,404,914,192,890,35,"","","","",7
Lane 4,20181112076255,11/13/2018 4:41:46 AM,1023,0,591,397,611,202,633,54,"","","","",0
Lane 4,20181112078290,11/13/2018 4:45:56 AM,1023,413,577,285,591,129,602,16,"","","","",6
Lane 4,20181112080606,11/13/2018 4:43:31 AM,1023,1015,105,403,174,205,232,53,"","","","",9
Lane 4,20181112085375,11/13/2018 4:48:02 AM,1023,853,794,304,763,136,"","","","","","",6
Lane 4,20181112091087,11/13/2018 4:46:39 AM,1023,657,328,391,372,219,409,75,"","","","",4
Lane 4,20181112097860,11/13/2018 4:42:37 AM,1023,1000,960,300,922,125,893,5,"","","","",6
Lane 4,20181112104866,11/13/2018 4:46:58 AM,1023,688,386,357,430,144,"","","","","","",4
Lane 4,20181112127641,11/13/2018 4:48:31 AM,1023,917,99,307,185,117,"","","","","","",6
Lane 4,20181112136960,11/13/2018 4:47:31 AM,1023,772,783,317,770,151,761,24,479,4,587,10,3
Lane 4,20181112142725,11/13/2018 4:47:02 AM,1023,720,253,410,318,259,366,126,"","","","",4
Lane 4,20181112155123,11/13/2018 4:47:42 AM,1023,776,715,391,713,170,716,12,"","","","",3
Lane 4,20181112156923,11/13/2018 4:44:35 AM,1023,17,483,416,518,237,548,82,"","","","",2
Lane 4,20181112165219,11/13/2018 4:41:54 AM,1023,0,477,383,513,195,541,50,546,51,"","",0
Lane 4,20181112165395,11/13/2018 4:46:50 AM,1023,672,215,392,283,211,337,67,"","","","",3
Lane 4,20181112177368,11/13/2018 4:45:11 AM,1023,32,629,329,644,130,"","","","","","",1
Lane 4,20181112180029,11/13/2018 4:48:06 AM,1023,876,751,276,747,98,"","","","","","",6
Lane 4,20181112181644,11/13/2018 4:47:21 AM,1023,76,623,361,641,212,665,94,"","","","",3
Lane 4,20181112204307,11/13/2018 4:43:44 AM,1023,1015,40,319,125,126,"","","","","","",9
Lane 4,20181112204874,11/13/2018 4:48:11 AM,1023,876,772,330,757,122,"","","","","","",6
Lane 4,20181112206813,11/13/2018 4:46:22 AM,1023,643,299,287,354,108,"","","","","","",4
Lane 4,20181112230742,11/13/2018 4:45:48 AM,1023,36,597,384,618,198,635,54,"","","","",2
Lane 4,20181112253341,11/13/2018 4:42:42 AM,1023,1001,914,416,883,205,858,41,"","","","",7
Lane 4,20181112259223,11/13/2018 4:41:41 AM,1023,0,654,336,660,136,"","","","","","",0
Lane 4,20181112269359,11/13/2018 4:43:18 AM,1023,1015,89,282,166,116,234,4,"","","","",9
Lane 4,20181112291458,11/13/2018 4:45:59 AM,1023,42,480,331,515,132,"","","","","","",3
Lane 4,20181112292332,11/13/2018 4:49:21 AM,1023,994,1037,316,991,142,954,13,"","","","",6
Lane 4,20181112302132,11/13/2018 4:46:43 AM,1023,658,374,328,418,140,"","","","","","",4
Lane 4,20181112353924,11/13/2018 4:44:41 AM,1023,1,502,340,526,176,545,46,"","","","",1
Lane 4,20181112358994,11/13/2018 4:41:27 AM,1023,0,509,257,542,81,"","","","","","",0
Lane 4,20181112360931,11/13/2018 4:41:51 AM,1023,0,550,386,579,217,608,87,"","","","",0
Lane 4,20181112366792,11/13/2018 4:47:14 AM,1023,72,602,309,611,159,618,40,"","","","",2
Lane 4,20181112370903,11/13/2018 4:43:54 AM,1023,1022,1097,335,1038,135,"","","","","","",9
Lane 4,20181112385848,11/13/2018 4:48:40 AM,1023,929,913,397,890,248,870,113,853,16,"","",5
Lane 4,20181112403486,11/13/2018 4:43:40 AM,1023,1015,31,375,118,174,200,27,"","","","",9
Lane 4,20181112415647,11/13/2018 4:47:27 AM,1023,772,782,359,770,184,761,49,"","","","",3
Lane 4,20181112425445,11/13/2018 4:43:01 AM,1023,1006,896,391,873,176,856,19,"","","","",8
Lane 4,20181112473543,11/13/2018 4:48:54 AM,1023,947,262,317,325,124,"","","","","","",7
Lane 4,20181112473888,11/13/2018 4:46:35 AM,1023,656,306,316,362,144,412,18,"","","","",3
Lane 4,20181112475033,11/13/2018 4:49:02 AM,1023,947,112,349,185,192,243,65,"","","","",7
Lane 4,20181112488946,11/13/2018 4:42:25 AM,1023,0,511,282,538,113,"","","","","","",0
Lane 4,20181112492296,11/13/2018 4:45:52 AM,1023,401,620,334,625,154,619,18,"","","","",4
Lane 4,20181112493024,11/13/2018 4:47:39 AM,1023,774,848,299,822,116,747,75,807,105,950,157,4
Lane 4,20181112508381,11/13/2018 4:44:56 AM,1023,265,499,400,539,236,572,102,"","","","",3
Lane 4,20181112508532,11/13/2018 4:45:19 AM,1023,32,454,362,496,173,529,31,"","","","",1
Lane 4,20181112526196,11/13/2018 4:46:47 AM,1023,665,448,382,466,197,492,65,"","","","",5
Lane 4,20181112530084,11/13/2018 4:44:59 AM,1023,268,716,333,699,155,702,22,"","","","",3
Lane 4,20181112531929,11/13/2018 4:44:02 AM,1023,1022,1004,386,983,213,966,88,"","","","",9
Lane 4,20181112540094,11/13/2018 4:45:23 AM,1023,333,705,249,694,84,"","","","","","",5
Lane 4,20181112543755,11/13/2018 4:43:27 AM,1023,1015,48,324,122,124,"","","","","","",9
Lane 4,20181112551718,11/13/2018 4:48:16 AM,1023,893,755,390,746,222,739,83,"","","","",8
Lane 4,20181112564981,11/13/2018 4:47:35 AM,1023,774,837,251,816,87,914,16,965,20,1021,28,4
Lane 4,20181112569666,11/13/2018 4:44:31 AM,1023,16,501,401,530,193,552,33,397,14,516,138,1
Lane 4,20181112575633,11/13/2018 4:48:20 AM,1023,8,645,238,657,73,"","","","","","",1
Lane 4,20181112576320,11/13/2018 4:43:57 AM,1023,1022,1050,396,1021,235,1004,104,"","","","",9
Lane 4,20181112576931,11/13/2018 4:45:27 AM,1023,336,587,330,599,149,611,16,"","","","",3
Lane 4,20181112592215,11/13/2018 4:46:13 AM,1023,576,812,368,794,153,"","","","","","",2
Lane 4,20181112592666,11/13/2018 4:47:18 AM,1023,763,386,412,437,177,"","","","","","",8
Lane 4,20181112596000,11/13/2018 4:42:07 AM,1023,0,530,299,550,114,"","","","","","",0
Lane 4,20181112599271,11/13/2018 4:49:10 AM,1023,959,192,340,259,165,316,30,"","","","",9
Lane 4,20181112606210,11/13/2018 4:45:31 AM,1023,33,459,242,503,59,"","","","","","",2
Lane 4,20181112611276,11/13/2018 4:43:05 AM,1023,1007,904,303,881,144,861,23,"","","","",9
Lane 4,20181112617293,11/13/2018 4:42:29 AM,1023,0,533,258,545,95,"","","","","","",0
Lane 4,20181112640783,11/12/2018 11:05:30 PM,1023,806,827,314,818,175,811,62,"","","","",5
Lane 4,20181112658411,11/13/2018 4:45:36 AM,1023,33,668,383,664,180,675,27,"","","","",2
Lane 4,20181112660843,11/13/2018 4:47:10 AM,1023,72,603,246,621,82,"","","","","","",2
Lane 4,20181112672301,11/13/2018 4:44:45 AM,1023,1,486,261,517,80,"","","","","","",1
Lane 4,20181112683538,11/13/2018 4:44:52 AM,1023,208,552,294,568,137,582,20,414,99,438,110,3
Lane 4,20181112715539,11/13/2018 4:48:49 AM,1023,947,161,407,227,206,285,49,"","","","",7
Lane 4,20181112721990,11/13/2018 4:42:11 AM,1023,0,475,278,501,118,523,8,"","","","",0
Lane 4,20181112725370,11/12/2018 11:05:21 PM,1023,0,470,368,499,224,524,105,546,18,"","",0
Lane 4,20181112733552,11/13/2018 4:46:31 AM,1023,656,323,310,376,142,424,20,"","","","",3
Lane 4,20181112737389,11/13/2018 4:46:19 AM,1023,642,349,357,401,157,444,15,"","","","",3
Lane 4,20181112740519,11/13/2018 4:42:51 AM,1023,1004,852,253,835,80,"","","","","","",7
Lane 4,20181112744010,11/13/2018 4:45:44 AM,1023,352,654,285,671,150,"","","","","","",3
Lane 4,20181112774454,11/13/2018 4:47:46 AM,1023,832,718,408,717,257,714,115,714,14,"","",3
Lane 4,20181112783375,11/13/2018 4:41:58 AM,1023,0,617,294,637,149,970,16,947,14,939,11,0
Lane 4,20181112797688,11/13/2018 4:42:46 AM,1023,1002,946,322,935,170,921,52,"","","","",7
Lane 4,20181112798212,11/13/2018 4:46:26 AM,1023,656,287,381,343,218,390,90,"","","","",3
Lane 4,20181112800896,11/13/2018 4:41:34 AM,1023,0,591,413,624,268,641,130,656,17,"","",0
Lane 4,20181112807587,11/13/2018 4:44:48 AM,1023,1,452,408,490,232,507,86,"","","","",1
Lane 4,20181112808375,11/13/2018 4:48:36 AM,1023,928,993,414,958,237,931,81,"","","","",4
Lane 4,20181112826612,11/13/2018 4:48:45 AM,1023,947,151,289,214,145,"","","","","","",7
Lane 4,20181112832092,11/13/2018 4:47:06 AM,1023,72,724,308,718,120,"","","","","","",2
Lane 4,20181112834023,11/13/2018 4:42:20 AM,1023,0,449,270,483,90,"","","","","","",0
Lane 4,20181112857400,11/13/2018 4:45:03 AM,1023,2,535,394,546,197,555,45,"","","","",1
Lane 4,20181112857778,11/13/2018 4:47:55 AM,1023,832,747,410,750,236,752,82,"","","","",3
Lane 4,20181112859145,11/13/2018 4:44:16 AM,1023,11,461,354,491,160,514,17,"","","","",3
Lane 4,20181112865855,11/13/2018 4:48:23 AM,1023,8,611,411,637,244,658,105,"","","","",1
Lane 4,20181112866550,11/13/2018 4:41:30 AM,1023,0,690,414,672,227,677,76,"","","","",0
Lane 4,20181112873640,11/13/2018 4:43:13 AM,1023,1007,982,253,933,88,"","","","","","",9
Lane 4,20181112889138,11/13/2018 4:41:37 AM,1023,0,499,282,529,119,556,8,1012,7,1092,2,0
Lane 4,20181112897088,11/12/2018 11:05:26 PM,1023,1006,880,356,867,213,857,98,851,15,"","",8
Lane 4,20181112918931,11/13/2018 4:49:25 AM,1023,994,1019,246,974,76,"","","","","","",6
Lane 4,20181112922373,11/13/2018 4:42:03 AM,1023,0,555,383,584,222,613,93,"","","","",0
Lane 4,20181112927563,11/13/2018 4:49:14 AM,1023,96,496,355,519,191,540,67,"","","","",2
Lane 4,20181112944856,11/13/2018 4:44:21 AM,1023,12,1290,45,1290,45,1289,45,1289,45,1289,45,2
Lane 4,20181112962129,11/13/2018 4:47:51 AM,1023,832,748,383,753,218,760,88,"","","","",3
Lane 4,20181112966365,11/13/2018 4:44:19 AM,1023,128,538,369,559,182,578,38,724,6,733,5,1
Lane 4,20181112972531,11/13/2018 4:47:59 AM,1023,837,682,382,694,198,702,56,"","","","",5
Lane 4,20181112995095,11/13/2018 4:45:07 AM,1023,32,641,285,649,134,654,22,"","","","",1
Lane 4,20181112996282,11/13/2018 4:46:16 AM,1023,641,398,405,445,202,"","","","","","",3
Lane 4,20181112999102,11/13/2018 4:45:40 AM,1023,34,451,416,498,220,539,60,"","","","",2
Lane 4,20181115001824,11/15/2018 5:24:50 AM,1023,736,409,381,435,215,457,87,"","","","",4
Lane 4,20181115014344,11/15/2018 5:27:18 AM,1023,893,810,403,800,372,796,341,790,291,784,243,8
Lane 4,20181115029062,11/15/2018 5:25:22 AM,1023,763,391,410,406,373,417,330,429,264,440,206,8
Lane 4,20181115034805,11/15/2018 5:27:11 AM,1023,893,767,345,756,204,748,91,741,14,"","",8
Lane 4,20181115046163,11/15/2018 5:18:14 AM,1023,1015,15,339,34,268,67,202,100,140,128,84,9
Lane 4,20181115048920,11/15/2018 5:19:35 AM,1023,1022,1124,367,1059,198,1022,68,"","","","",9
Lane 4,20181115084655,11/15/2018 5:28:40 AM,1023,951,230,372,273,226,311,106,342,17,"","",8
Lane 4,20181115087390,11/15/2018 5:19:16 AM,1023,1015,40,397,62,342,96,270,125,206,153,145,9
Lane 4,20181115087796,11/15/2018 5:25:43 AM,1023,772,794,331,785,168,"","","","","","",3
Lane 4,20181115090110,11/15/2018 5:26:07 AM,1023,814,884,407,878,359,867,290,858,220,848,159,6
Lane 4,20181115096885,11/15/2018 5:23:49 AM,1023,658,298,386,321,343,342,276,361,213,379,157,4
Lane 4,20181115099470,11/15/2018 5:18:44 AM,1023,1015,72,395,106,350,134,283,158,220,181,164,9
Lane 4,20181115099790,11/15/2018 5:27:02 AM,1023,877,751,375,749,310,747,234,745,168,744,108,7
Lane 4,20181115111617,11/15/2018 5:23:07 AM,1023,647,308,371,346,211,378,86,404,4,"","",5
Lane 4,20181115115340,11/15/2018 5:17:44 AM,1023,1007,931,388,906,236,884,107,867,15,"","",9
Lane 4,20181115126107,11/15/2018 5:28:37 AM,1023,948,94,381,129,315,157,246,183,184,207,127,6
Lane 4,20181115129036,11/15/2018 5:20:01 AM,1023,192,526,340,544,207,561,96,575,18,"","",2
Lane 4,20181115129717,11/15/2018 5:17:15 AM,1023,1004,933,374,919,278,908,188,895,110,887,47,7
Lane 4,20181115142369,11/15/2018 5:21:39 AM,1023,40,457,416,481,348,497,238,513,144,526,66,2
Lane 4,20181115146901,11/15/2018 5:17:25 AM,1023,1004,879,299,863,169,"","","","","","",7
Lane 4,20181115150718,11/15/2018 5:25:10 AM,1023,763,416,378,442,200,"","","","","","",8
Lane 4,20181115158809,11/15/2018 5:18:53 AM,1023,1015,22,409,52,376,73,324,98,270,120,222,9
Lane 4,20181115159454,11/15/2018 5:28:44 AM,1023,951,172,408,203,362,228,289,253,219,276,156,8
Lane 4,20181115169458,11/15/2018 5:25:06 AM,1023,763,392,403,425,260,449,123,474,21,"","",8
Lane 4,20181115173958,11/15/2018 5:18:39 AM,1023,1015,10,404,22,366,33,316,49,263,69,217,9
Lane 4,20181115177850,11/15/2018 5:22:44 AM,1023,578,476,384,492,321,505,241,518,170,531,108,3
Lane 4,20181115184949,11/15/2018 5:19:50 AM,1023,161,440,364,461,241,480,140,498,57,"","",3
Lane 4,20181115189089,11/15/2018 5:26:02 AM,1023,806,873,373,851,188,335,5,340,9,353,11,5
Lane 4,20181115195535,11/15/2018 5:26:33 AM,1023,840,715,398,712,252,709,121,704,20,"","",4
Lane 4,20181115197252,11/15/2018 5:21:18 AM,1023,37,613,394,622,331,627,248,633,174,639,108,3
Lane 4,20181115202724,11/15/2018 5:22:48 AM,1023,640,303,416,356,308,391,177,421,70,446,5,2
Lane 4,20181115206591,11/15/2018 5:27:34 AM,1023,928,92,386,129,322,159,251,186,188,211,129,4
Lane 4,20181115207987,11/15/2018 5:24:14 AM,1023,678,334,289,367,134,400,19,"","","","",5
Lane 4,20181115215426,11/15/2018 5:18:09 AM,1023,1015,27,387,67,270,119,168,165,83,205,14,9
Lane 4,20181115218041,11/15/2018 5:17:35 AM,1023,1007,938,317,906,163,885,43,"","","","",9
Lane 4,20181115221294,11/15/2018 5:27:38 AM,1023,928,172,353,209,238,242,141,273,60,291,3,4
Lane 4,20181115225973,11/15/2018 5:20:15 AM,1023,1,479,410,511,296,534,166,554,61,573,2,1
Lane 4,20181115239084,11/15/2018 5:24:37 AM,1023,699,378,412,388,383,398,351,407,303,416,253,7
Lane 4,20181115245339,11/15/2018 5:19:06 AM,1023,1015,35,384,43,351,59,301,78,255,97,215,9
Lane 4,20181115253595,11/15/2018 5:29:08 AM,1023,959,201,398,233,345,259,266,283,195,306,132,9
Lane 4,20181115259710,11/15/2018 5:27:46 AM,1023,937,189,408,217,372,238,322,259,261,278,203,6
Lane 4,20181115262389,11/15/2018 5:26:25 AM,1023,836,758,370,755,254,754,153,756,70,751,10,4
Lane 4,20181115262822,11/15/2018 5:25:39 AM,1023,772,775,403,764,298,763,172,758,89,754,9,3
Lane 4,20181115265185,11/15/2018 5:24:06 AM,1023,661,362,290,398,134,431,19,"","","","",5
Lane 4,20181115270860,11/15/2018 5:26:45 AM,1023,846,829,403,826,318,815,196,810,116,803,35,6
Lane 4,20181115271011,11/15/2018 5:20:36 AM,1023,328,708,309,703,159,701,42,"","","","",3
Lane 4,20181115292435,11/15/2018 5:25:18 AM,1023,763,385,342,415,239,433,134,451,67,"","",8
Lane 4,20181115295704,11/15/2018 5:23:31 AM,1023,656,288,414,321,369,342,298,363,224,381,159,3
Lane 4,20181115309024,11/15/2018 5:17:52 AM,1023,1011,194,415,220,388,237,355,251,307,263,261,8
Lane 4,20181115310132,11/15/2018 5:22:02 AM,1023,44,682,363,681,219,691,104,"","","","",3
Lane 4,20181115310183,11/15/2018 5:18:05 AM,1023,1015,2,404,20,323,43,250,77,185,112,119,9
Lane 4,20181115333127,11/15/2018 5:29:16 AM,1023,959,242,364,288,207,325,85,352,4,"","",9
Lane 4,20181115334127,11/15/2018 5:24:41 AM,1023,722,374,378,399,294,421,199,441,117,458,49,5
Lane 4,20181115338549,11/15/2018 5:19:30 AM,1023,1022,1130,394,1082,330,1057,252,1037,178,1020,114,9
Lane 4,20181115338941,11/15/2018 5:23:27 AM,1023,656,414,398,445,252,471,117,495,17,"","",3
